,title,originallink,link,description,pubDate
0,엔화값 반등에…엔화 노출 美ETF도 '햇살',https://www.mk.co.kr/article/11073937,https://n.news.naver.com/mnews/article/009/0005338769?sid=101,"엔화는 심리적 저항선으로 여겨지던 달러당 160엔까지 뚫으며 가치가 하락했고, 원·엔 <b>환율</b>도 100엔당... 22일 금융투자 업계에 따르면 이날 오후 3시 30분 기준 원·엔 <b>환율</b>은 100엔당 887.08원을 기록했다. 지난 10일... ","Mon, 22 Jul 2024 17:45:00 +0900"
1,"KT, 외국인 여행객 위한 로밍 혜택 ‘코리아 투어팩’ 제공",http://www.segyebiz.com/newsView/20240722515865?OutUrl=naver,http://www.segyebiz.com/newsView/20240722515865?OutUrl=naver,환전결제 혜택으로는 우리은행 제휴를 통해 인천공항에서 환전 시 50% <b>환율</b> 우대 혜택을 제공한다. 내달부터는 한패스 제휴를 통해 한패스 선불충전카드 사전신청 시 선불형 로밍 상품이 10% 할인된다. 한패스 카드는... ,"Mon, 22 Jul 2024 17:44:00 +0900"
2,'바이든 사퇴'에 아시아 금융시장 '휘청'…주가↓·<b>환율</b>↑,https://www.widedaily.com/news/articleView.html?idxno=240334,https://www.widedaily.com/news/articleView.html?idxno=240334,외환시장서 원·달러 <b>환율</b>은 오후 3시30분 현재 전거래일보다 1.4원 오른 1388.1원에 거래를 마쳤다. 종가기준 이달 3일(1390.6원) 이후 최대치로 장중 한때 1390.0원를 터치했다. 소재용 신한은행 연구원은 &quot;미국 정치적... ,"Mon, 22 Jul 2024 17:38:00 +0900"
3,공항까지 짐 끌고 가는 부담 없이 홀가분한 여행하는 꿀팁,https://www.mk.co.kr/article/11073886,https://n.news.naver.com/mnews/article/009/0005338730?sid=101,기내면세점의 경우 한 달 동안 같은 <b>환율</b>을 적용하는 고정<b>환율</b> 제도를 시행하고 있어 요즘같이 <b>환율</b> 변동성이 높은 시기에는 보다 경제적인 면세 쇼핑을 할 수 있다. 7월 현재 제주항공의 기내 면세점 적용 <b>환율</b>은 1달러... ,"Mon, 22 Jul 2024 17:34:00 +0900"
4,'8개월 동결' LPG 요금 한계 왔나…인상 가능성 ↑,http://www.inews24.com/view/1744743,https://n.news.naver.com/mnews/article/031/0000855465?sid=101,"이어지는 고<b>환율</b> 기조 역시 지속적으로 영향을 주는 요인이다. <b>환율</b>이 상승하면 달러로 지급해야 하는 LPG 수입 가격도 오르게 되는데, 최근 원·달러 <b>환율</b>은 지난 5월 중순 1400원대까지 뛴 이후 최근 1380원대를... ","Mon, 22 Jul 2024 17:32:00 +0900"
5,비트코인 ‘김치프리미엄’ 꺾였다… 호재에도 냉담한 韓 가상자산시장,https://biz.chosun.com/stock/finance/2024/07/22/IOX3SMI2VZB3VMV2BH3N2PPT6I/?utm_source=naver&utm_medium=original&utm_campaign=biz,https://n.news.naver.com/mnews/article/366/0001006578?sid=101,이날 기준 미국 달러화에 대한 원화 <b>환율</b>을 반영하면 원화로 환산한 가격은 9364만원이다. 같은 시각 국내 거래 플랫폼인 업비트에서는 비트코인이 9403만원에 거래되고 있다. 현재 형성된 김치프리미엄은 0.4% 수준에... ,"Mon, 22 Jul 2024 17:29:00 +0900"
6,"국민은행, KB스타뱅킹 인도네시아어 서비스 시행",https://www.etoday.co.kr/news/view/2382786,https://www.etoday.co.kr/news/view/2382786,"이번 서비스 시행을 통해 △계좌 및 거래내역 조회 △<b>환율</b> 조회 △거래외국환은행 지정 신청 △해외송금 메뉴가 인도네시아어로 제공되며, 영업점 방문 없이 365일 24시간 모바일로 간편하게 해외송금 거래가 가능하다.... ","Mon, 22 Jul 2024 17:28:00 +0900"
7,[도쿄증시-마감] 닛케이 4만선 하회…美 정치 불확실성·기술주 약세,https://news.einfomax.co.kr/news/articleView.html?idxno=4318085,https://news.einfomax.co.kr/news/articleView.html?idxno=4318085,장 마감 무렵 달러-엔 <b>환율</b>은 0.61% 하락한 156.500엔을 기록 중이다. jhmoon@yna.co.kr 본 기사는 인포맥스 금융정보 단말기에서 2시간 더 빠른 15시 26분에 서비스된 기사입니다.,"Mon, 22 Jul 2024 17:28:00 +0900"
8,"달러-엔, 156엔대로 속락…유럽 개장 앞두고 위험 회피",https://news.einfomax.co.kr/news/articleView.html?idxno=4318084,https://news.einfomax.co.kr/news/articleView.html?idxno=4318084,외환시장에서 달러-엔 <b>환율</b>은 유럽 개장을 앞두고 156엔대로 속락했다. 22일 연합인포맥스 해외 주요국 외환 시세(6411)에 따르면 오후 3시 17분 현재 달러-엔 <b>환율</b>은 전일 대비 0.45% 하락한 156.749엔을 기록했다. 조... ,"Mon, 22 Jul 2024 17:26:00 +0900"
9,"[오늘의 시황] 코스피, 전장 대비 1.14% 내린 2763.51",http://www.goodkyung.com/news/articleView.html?idxno=242485,http://www.goodkyung.com/news/articleView.html?idxno=242485,186%(전일대비 +0.03%포인트) - 국고채 : 3년물 3.109%(전일대비 +0.035%포인트) &lt;<b>환율</b>&gt; - 원달러 : 1387.90원(전일대비 +1.20원) - 원엔 : 887.43원(전일대비 +3.85원) 굿모닝경제,"Mon, 22 Jul 2024 17:26:00 +0900"
0,미 대선 영향에 코스피 2760대 후퇴…트럼프 수혜주는 올라,https://www.nocutnews.co.kr/news/6182325?utm_source=naver&utm_medium=article&utm_campaign=20240722052225,https://n.news.naver.com/mnews/article/079/0003919006?sid=101,"이날 오후 3시 30분 기준 서울 외환시장에서 원달러 <b>환율</b>은 전날보다 1.5원 오른 1,388.2원을 나타냈다. ※CBS노컷뉴스는 여러분의 제보로 함께 세상을 바꿉니다. 각종 비리와 부당대우, 사건사고와 미담 등 모든... ","Mon, 22 Jul 2024 17:23:00 +0900"
1,"국민은행, KB스타뱅킹서 인도네시아어 서비스 제공",https://www.s-journal.co.kr/news/articleView.html?idxno=23113,https://www.s-journal.co.kr/news/articleView.html?idxno=23113,이번 서비스 시행을 통해 △계좌 및 거래내역 조회 △<b>환율</b> 조회 △거래외국환은행 지정 신청 △해외송금 메뉴가 인도네시아어로 제공된다. 외국인 고객은 영업점을 방문하지 않고 365일 24시간 모바일로 간편하게... ,"Mon, 22 Jul 2024 17:22:00 +0900"
2,"[증시 종합] 삼성전자·SDI, SK하닉·LG엔솔·포스코홀딩스, 에코프로·비엠 ...",https://www.ekn.kr/web/view.php?key=20240722029431042,https://www.ekn.kr/web/view.php?key=20240722029431042,이날 오후 3시 30분 기준 서울 외환시장에서 달러 대비 원화 <b>환율</b>은 전날보다 1.5원 오른 1388.2원을 나타냈다. 유가증권시장에서 개인은 1396억원 매수 우위를 보였다. 반면 외국인은 865억원을 팔아 4거래일... ,"Mon, 22 Jul 2024 17:22:00 +0900"
3,[신상품] 하나카드 '트래블로그 대한항공 마일리지',http://www.seoulfn.com/news/articleView.html?idxno=526890,http://www.seoulfn.com/news/articleView.html?idxno=526890,"트래블로그는 <b>환율</b>우대 100%와 해외수수료 무료, 24시간 365일 모바일 환전 등을 내세우며 해외여행의... <b>환율</b>에 따른 영향과 청구의 불편함 등 번거롭고 귀찮은 여행 경비 정산 과정이 해당 서비스로 보다 손쉽게... ","Mon, 22 Jul 2024 17:18:00 +0900"
4,"[금리인하가 온다] 끝이 보이는 물가와 싸움, 파월 이창용 4년 만에 '피벗' 눈...",https://www.businesspost.co.kr/BP?command=article_view&num=359729,https://www.businesspost.co.kr/BP?command=article_view&num=359729,허정인 다올투자증권 연구원은 7월 금통위 직후 보고서에서 &quot;시장금리의 선제적 하락과 원/달러 <b>환율</b> 추가 상승 가능성 등을 고려했을 때 한국은행은 10월에 첫 번째 금리 인하를 시도할 것이다&quot;고 바라봤다.... ,"Mon, 22 Jul 2024 17:14:00 +0900"
5,"바이든 사퇴, 경제 불확실성 커졌다…누가 되든 미국은 보호무역 [바이든 사퇴...",https://www.joongang.co.kr/article/25265193,https://n.news.naver.com/mnews/article/025/0003374851?sid=101,서울 외환시장에서 달러당 원화값은 전 거래일 대비 1.5원 하락해(<b>환율</b> 상승) 1388.2원을 기록했다. 달러 대비 원화값은 장중 한때 1390원 선까지 밀렸다가 오후 들어 하락 폭을 줄였다. 이재원 신한투자증권 연구원은 “현직... ,"Mon, 22 Jul 2024 17:13:00 +0900"
6,KB스타뱅킹 인도네시아어 서비스 시행,http://www.m-i.kr/news/articleView.html?idxno=1142385,http://www.m-i.kr/news/articleView.html?idxno=1142385,"이번 서비스 시행을 통해 ▲계좌 및 거래내역 조회 ▲<b>환율</b> 조회 ▲거래외국환은행 지정 신청 ▲해외송금 메뉴가 인도네시아어로 제공되며, 영업점 방문 없이 365일 24시간 모바일로 간편하게 해외송금 거래가 가능하다.... ","Mon, 22 Jul 2024 17:10:00 +0900"
7,"KB국민은행, KB스타뱅킹 인도네시아어 서비스 시행",http://www.rpm9.com/news/article.html?id=20240722090030,http://www.rpm9.com/news/article.html?id=20240722090030,"이번 서비스 시행을 통해 ▲계좌 및 거래내역 조회 ▲<b>환율</b> 조회 ▲거래외국환은행 지정 신청 ▲해외송금 메뉴가 인도네시아어로 제공되며, 영업점 방문 없이 365일 24시간 모바일로 간편하게 해외송금 거래가 가능하다.... ","Mon, 22 Jul 2024 17:10:00 +0900"
8,"삼성자산운용, 수익성·안정성 증명... 'ETF 1위' 굳건",https://www.meconomynews.com/news/articleView.html?idxno=97192,https://www.meconomynews.com/news/articleView.html?idxno=97192,"10% 동일가중 방식으로 빅테크 주도주에 변동이 있을 시 이를 효과적으로 반영하며 유연히 대응하는 전략을 취하고, <b>환율</b> 영향 없이 투자할 수 있는 헤지형 ETF다. 이 상품은 고성장이 기대되는 기술, 인터넷... ","Mon, 22 Jul 2024 17:08:00 +0900"
9,"[은행 &amp; NOW] KB국민은행, KB스타뱅킹에 인도네시아어 서비스 시행 등",https://www.ebn.co.kr/news/view/1630531/?sc=Naver,https://www.ebn.co.kr/news/view/1630531/?sc=Naver,"이번 서비스 시행을 통해 △계좌 및 거래내역 조회 △<b>환율</b> 조회 △거래외국환은행 지정 신청 △해외송금 메뉴가 인도네시아어로 제공되며, 영업점 방문 없이 365일 24시간 모바일로 간편하게 해외송금 거래가 가능하다.... ","Mon, 22 Jul 2024 17:08:00 +0900"
0,"KB국민은행, ‘KB스타뱅킹’ 인도네시아어 서비스 시행",https://sateconomy.co.kr/news/view/1065593672605768,https://sateconomy.co.kr/news/view/1065593672605768,"이번 서비스 시행을 통해 계좌 및 거래내역 조회, <b>환율</b> 조회, 거래외국환은행 지정 신청, 해외송금 메뉴가 인도네시아로 제공되며, 영업점 방문 없이 365일 24시간 모바일로 간편하게 해외송금 거래가 가능하다.... ","Mon, 22 Jul 2024 17:06:00 +0900"
1,"KB국민은행, KB스타뱅킹에 '인도네시아어 서비스' 제공",http://www.100ssd.co.kr/news/articleView.html?idxno=112097,http://www.100ssd.co.kr/news/articleView.html?idxno=112097,"이번 서비스 시행을 통해 △계좌 및 거래내역 조회 △<b>환율</b> 조회 △거래외국환은행 지정 신청 △해외송금 메뉴가 인도네시아어로 제공되며, 영업점 방문 없이 365일 24시간 모바일로 간편하게 해외송금 거래가... ","Mon, 22 Jul 2024 17:06:00 +0900"
2,'바이든 사퇴'에 韓행정부도 '촉각'…<b>환율</b>·주식시장엔 불확실성,http://news.mt.co.kr/mtview.php?no=2024072216224685295,https://n.news.naver.com/mnews/article/008/0005067120?sid=101,이날 서울 외환시장에서 원/달러 <b>환율</b>은 전거래일 종가(1386.7원·오후3시30분) 대비 0.8원 오른 1387.5원에... 정치 불활실성에 대한 경계감은 높아졌지만 실제 <b>환율</b> 급변동으론 이어지지 않았다는 평가다. 코스피지수는 전... ,"Mon, 22 Jul 2024 17:05:00 +0900"
3,"KB국민銀, KB스타뱅킹 다국어 페이지에 인니어 서비스 시행",http://www.hg-times.com/news/articleView.html?idxno=263473,http://www.hg-times.com/news/articleView.html?idxno=263473,"이번 서비스 시행을 통해 △계좌 및 거래내역 조회 △<b>환율</b> 조회 △거래외국환은행 지정 신청 △해외송금 메뉴가 인도네시아어로 제공되며, 영업점 방문 없이 365일 24시간 모바일로 간편하게 해외송금 거래가... ","Mon, 22 Jul 2024 17:04:00 +0900"
4,"[카드 &amp; NOW] BC카드, 외국인 근로자 데이터 분석 …“나를 위해 저축·소비한...",https://www.ebn.co.kr/news/view/1630530/?sc=Naver,https://www.ebn.co.kr/news/view/1630530/?sc=Naver,해외 여행 관련 수수료는 당연히 받아야 한다는 관행을 깨며 ▲무료환전(<b>환율</b>우대 100%) ▲해외이용수수료 무료 ▲해외ATM인출 수수료 무료 혜택을 업계 표준으로 정착시켰다. 하나카드는 22일부터 트래블로그... ,"Mon, 22 Jul 2024 17:04:00 +0900"
5,트럼프의 '미 우선주의'…강달러에 트럼플레이션까지,http://www.newstomato.com/ReadNews.aspx?no=1235818&inflow=N,http://www.newstomato.com/ReadNews.aspx?no=1235818&inflow=N,그러면서도 &quot;트럼프 후보의 당선 확률이 높아지면서 글로벌 외환시장은 트럼프 2.0 리스크에 조기에 노출됐다&quot;며 &quot;원·달러 평균 <b>환율</b> 수준은 미·중 갈등을 기점으로 한 단계 상승한 것으로 판단된다&quot;고 꼬집었습니다. 이어... ,"Mon, 22 Jul 2024 17:02:00 +0900"
6,KB스타뱅킹 인도네시아어 서비스 시행,https://vop.co.kr/A00001658177.html,https://vop.co.kr/A00001658177.html,"이번 서비스 시행을 통해 계좌 및 거래내역 조회 <b>환율</b> 조회 거래외국환은행 지정 신청 해외송금 메뉴가 인도네시아어로 제공되며, 영업점 방문 없이 365일 24시간 모바일로 간편하게 해외송금 거래가 가능하다.... ","Mon, 22 Jul 2024 17:02:00 +0900"
7,"원·달러 <b>환율</b>, 주간거래서 소폭 상승…1388.2원",https://www.ziksir.com/news/articleView.html?idxno=64038,https://www.ziksir.com/news/articleView.html?idxno=64038,22일 오후 서울 중구 하나은행 본점 딜링룸 모습 [연합뉴스]  원·달러 <b>환율</b>이 22일 주간거래에서 소폭 상승 마감했다. 이날 서울 외환시장에서 미국 달러화 대비 원화 <b>환율</b>의 오후 3시30분 종가는 전 거래일보다 1.... ,"Mon, 22 Jul 2024 17:02:00 +0900"
8,"코스피, 美 대선 불확실성에 1%대 하락…2760선 '털썩'",http://www.newsprime.co.kr/news/article.html?no=647449,http://www.newsprime.co.kr/news/article.html?no=647449,보였고 미 정치 이슈 변화를 반영하며 종목 및 업종별 변동성이 확대됐다&quot;고 말했다. 한편 이날 서울 외환시장에서 원·달러 <b>환율</b>은 전 거래일 종가 1386.7원 대비 1.4원(0.10%) 오른 1388.1원에 거래를 마감했다.,"Mon, 22 Jul 2024 17:02:00 +0900"
9,"KB증권, 24시간 실시간 환전 거래 서비스 제공",https://vop.co.kr/A00001658172.html,https://vop.co.kr/A00001658172.html,"24시간 실시간 환전 서비스는 환전 가능 시간을 24시간으로 확대한 서비스로, 실시간 시장 <b>환율</b>을... KB증권 관계자는 과거에는 고객들이 <b>환율</b> 변동에 따른 대처에 제한이 있었지만, 24시간 실시간 환전 서비스 제공... ","Mon, 22 Jul 2024 17:00:00 +0900"
0,KB·한화투자·교보증권 [Daily Pick 증권],https://www.ngetnews.com/news/articleView.html?idxno=509361,https://www.ngetnews.com/news/articleView.html?idxno=509361,KB증권 관계자는 &quot;과거에는 고객들이 <b>환율</b> 변동에 따른 대처에 제한이 있었지만 24시간 실시간 환전 서비스 제공 후 환전거래건수 및 환전거래금액이 대폭 상승했다&quot;며 &quot;향후에도 고객의 니즈를 미리 발굴하여... ,"Mon, 22 Jul 2024 17:00:00 +0900"
1,"KB증권, '24시간 환전 거래 서비스' 활발... 상반기 환전거래량 ↑",http://www.newsinside.kr/news/articleView.html?idxno=2404619,http://www.newsinside.kr/news/articleView.html?idxno=2404619,"KB증권 관계자는 &quot;과거에는 고객들이 <b>환율</b> 변동에 따른 대처에 제한이 있었지만, 24시간 실시간 환전 서비스 제공 후 환전거래건수 및 환전거래금액이 대폭 상승했다&quot;며 &quot;향후에도 고객의 니즈를 미리 발굴하여... ","Mon, 22 Jul 2024 17:00:00 +0900"
2,[대만증시-마감] 美 증시 부진·바이든 사퇴에 약세,https://news.einfomax.co.kr/news/articleView.html?idxno=4318079,https://news.einfomax.co.kr/news/articleView.html?idxno=4318079,오후 2시 37분 기준 달러-대만달러 <b>환율</b>은 전장 대비 0.33% 오른 32.884 대만달러에 거래됐다. 달러-대만달러 <b>환율</b> 상승은 달러 대비 대만달러 가치의 하락을 의미한다. 본 기사는 인포맥스 금융정보 단말기에서 2시간 더... ,"Mon, 22 Jul 2024 16:58:00 +0900"
3,"KB스타뱅킹, 인니 등 10개국어 서비스 [은행·카드오늘]",http://www.sisaon.co.kr/news/articleView.html?idxno=162721,http://www.sisaon.co.kr/news/articleView.html?idxno=162721,"이번 서비스 시행을 통해 △계좌 및 거래내역 조회 △<b>환율</b> 조회 △거래외국환은행 지정 신청 △해외송금 메뉴가 인도네시아어로 제공되며, 영업점 방문 없이 365일24시간 모바일로 간편하게 해외송금 거래가 가능하다.... ","Mon, 22 Jul 2024 16:58:00 +0900"
4,'바이든 사퇴'에 아시아 금융시장 '휘청'…주가↓·<b>환율</b>↑,https://www.newsis.com/view/NISX20240722_0002820948,https://n.news.naver.com/mnews/article/003/0012681536?sid=101,외환시장서 원·달러 <b>환율</b>은 오후 3시30분 현재 전거래일보다 1.4원 오른 1388.1원에 거래를 마쳤다. 종가기준 이달 3일(1390.6원) 이후 최대치로 장중 한때 1390.0원를 터치했다. 소재용 신한은행 연구원은 &quot;미국 정치적... ,"Mon, 22 Jul 2024 16:57:00 +0900"
5,"KB證, 24시간 실시간 환전 거래 서비스 제공",https://www.newspim.com/news/view/20240722000885,https://www.newspim.com/news/view/20240722000885,"'24시간 실시간 환전 서비스'는 환전 가능 시간을 24시간으로 확대한 서비스로, 실시간 시장 <b>환율</b>을 적용해... KB증권 관계자는 &quot;과거에는 고객들이 <b>환율</b> 변동에 따른 대처에 제한이 있었지만, 24시간 실시간 환전... ","Mon, 22 Jul 2024 16:56:00 +0900"
6,제약·바이오업계 &quot;의료공백 영향 제한적&quot;...2분기 견조한 실적 성장세,http://www.newsprime.co.kr/news/article.html?no=647433,http://www.newsprime.co.kr/news/article.html?no=647433,김준영 메리츠증권 연구원은 &quot;고<b>환율</b> 기조가 유지되고 있고 스텔라라 바이오시밀러(복제약)의... 자회사인 북경한미약품은 감기 수요 감소에도 높은 위안화 <b>환율</b>과 정장제 등을 중심으로 꾸준히 성장할 전망이다.... ,"Mon, 22 Jul 2024 16:54:00 +0900"
7,[마감시황] 바이든 사퇴에 코스피 '뚝'...2763.51 마감,http://www.metroseoul.co.kr/article/20240722500528,http://www.metroseoul.co.kr/article/20240722500528,"등 대형주 실적 다수 대기 중&quot;이라며 &quot;시장 불확실성 높아진 가운데 반등의 변수가 될 수 있을지 주목된다&quot;고 짚었다. 한편, 서울외환시장에서 원·달러 <b>환율</b>은 전 거래일보다 1.5원 오른 1388.2원에 거래를 마쳤다.","Mon, 22 Jul 2024 16:54:00 +0900"
8,“이젠 노출할 때 된건가”…‘이 남자’ 입김에 몸값 높아지는 엔화노출 美E...,https://www.mk.co.kr/article/11073795,https://n.news.naver.com/mnews/article/009/0005338666?sid=101,"엔화는 심리적 저항선으로 여겨지던 달러당 160엔까지 뚫으며 가치가 하락했고, 원·엔 <b>환율</b>도 100엔당... 22일 금융투자업계에 따르면 이날 오후 3시30분 기준 원·엔 <b>환율</b>은 100엔당 887.08원을 기록했다. 이달 10일 100엔당... ","Mon, 22 Jul 2024 16:49:00 +0900"
9,"KT, 외국인 여행객 대상으로 '코리아 투어팩'…로밍과 함께 원스톱 혜택",http://www.updownnews.co.kr/news/articleView.html?idxno=309051,http://www.updownnews.co.kr/news/articleView.html?idxno=309051,환전결제 혜택으로는 우리은행과 제휴해 인천공항에서 환전 시 50% <b>환율</b> 우대 혜택을 제공된다. 오는 8월부터는 한패스 제휴를 통해 한패스 선불충전카드 사전신청 시 선불형 로밍 상품 10% 할인도 받을 수 있다. 한패스... ,"Mon, 22 Jul 2024 16:48:00 +0900"
0,"[22일 마감시황] 코스피, 美 대선 리스크 지속에 하락…2760선 후퇴",https://www.newsworks.co.kr/news/articleView.html?idxno=759931,https://www.newsworks.co.kr/news/articleView.html?idxno=759931,"70%) 내린 2만7300원에, 대주전자재료도 1만700원(8.84%) 하락한 11만400원에 장을 끝냈다. 한편 이날 원·달러<b>환율</b>은 오후 3시 30분 종가 기준 전 거래일 대비 1.5원 오른 1388.2원에 마감했다. [뉴스웍스=]","Mon, 22 Jul 2024 16:46:00 +0900"
1,"‘바이든 쇼크’에 코스피 2,760대 후퇴…원달러 <b>환율</b> 1,388.2원",https://news.kbs.co.kr/news/pc/view/view.do?ncd=8017768&ref=A,https://n.news.naver.com/mnews/article/056/0011766692?sid=101,"791억 원 순매도했지만, 개인은 2,607억 원 순매수했습니다. 서울 외환시장에서 미국 달러화에 대한 원화 <b>환율</b>은 오후 3시 30분 기준 전 거래일보다 1원 50전 오른 1,388원 20전을 기록했습니다. [사진 출처 : 연합뉴스]","Mon, 22 Jul 2024 16:46:00 +0900"
2,"한국씨티은행, 소매금융 철수 '지지부진'... 비용만 더 늘어난다",https://www.meconomynews.com/news/articleView.html?idxno=96539,https://www.meconomynews.com/news/articleView.html?idxno=96539,"KB국민은행과 대환대출 협약을 맺은 것이 대표적으로, 해당 고객에게는 ▲우대금리 제공 ▲해외 송금, 환전 시 <b>환율</b> 우대 ▲창구거래 시 수수료 면제 ▲첫 달 이자 지원 등의 혜택을 부여했다. 하지만 점차로 혜택을... ","Mon, 22 Jul 2024 16:42:00 +0900"
3,[오늘 A주] &quot;금리인하 폭 약했다&quot; 평가에 하락...풍력주 대거 상승,https://www.newspim.com/news/view/20240722000905,https://www.newspim.com/news/view/20240722000905,"한편, 중국 중앙은행인 인민은행 산하 외환거래센터는 이날 달러당 위안화 기준 <b>환율</b>을 7.1335위안으로 고시했다. 이는 전 거래일(7.1315) 대비 0.0020위안 올린 것으로 위안화 가치로는 0.03% 하락한 것이다.... ","Mon, 22 Jul 2024 16:42:00 +0900"
4,"코스피, 미국 대선 불확실성에 2,760대 후퇴...코스닥 2.2% 하락",https://news.bbsi.co.kr/news/articleView.html?idxno=3163522,https://news.bbsi.co.kr/news/articleView.html?idxno=3163522,"코스닥지수는 전장보다 18.76포인트, 2.26% 하락한 809.96에 거래를 마쳤습니다. 오늘 오후 3시 30분 기준 서울 외환시장에서 달러 대비 원화 <b>환율</b>은 전날보다 1.5원 오른 천 388.2원을 나타냈습니다. BBS 보도국","Mon, 22 Jul 2024 16:42:00 +0900"
5,바이든 사퇴·中 금리인하 속 아시아 주가지수 1%대 하락(종합),https://www.yna.co.kr/view/AKR20240722078851009?input=1195m,https://n.news.naver.com/mnews/article/001/0014821694?sid=101,"서울 외환시장에서 원/달러 <b>환율</b>은 1,388.2원으로 전 거래일 주간거래 종가(오후 3시30분 기준) 대비 1.5원 올랐다. 장중 한때 1,390원을 찍기도 했지만 오후 들어 상승 폭이 줄었다. <b>환율</b> 상승은 통화가치 하락을... ","Mon, 22 Jul 2024 16:41:00 +0900"
6,"코스피, 美대선 시계제로에 2760대 후퇴…코스닥도 2%↓ [투자360]",https://news.heraldcorp.com/view.php?ud=20240722050670,https://n.news.naver.com/mnews/article/016/0002339021?sid=101,이날 오후 3시 30분 기준 서울 외환시장에서 달러 대비 원화 <b>환율</b>은 전날보다 1.5원 오른 1388.2원을 나타냈다. 국내 증시는 바이든 미국 대통령의 민주당 대선 후보 사퇴 소식이 전해지며 시장의 우려가 커진... ,"Mon, 22 Jul 2024 16:40:00 +0900"
7,"美 바이든 대선 포기에 국내 증시 '출렁'...코스피, 2760선 하락 마감",http://www.opinionnews.co.kr/news/articleView.html?idxno=102299,http://www.opinionnews.co.kr/news/articleView.html?idxno=102299,"42%), 클래시스(-1.44%), 레인보우로보틱스(-3.33%), HPSP(-4.27%), 휴젤(-1.57%) 등이 줄줄이 약세를 보였다. 서울 외환시장에서 원·달러 <b>환율</b>은 전 거래일 종가보다 3.10원(-0.22%) 내린 1387.10원에 거래를 마쳤다.","Mon, 22 Jul 2024 16:38:00 +0900"
8,"KT, 외국인 여행객 위한 로밍 혜택 선봬",https://www.mediapen.com/news/view/939199,https://www.mediapen.com/news/view/939199,환전결제 혜택으로 우리은행 제휴를 통해 인천공항에서 환전 시 50% <b>환율</b> 우대 혜택을 제공한다. 8월부터는 한패스 제휴를 통해 한패스 선불충전카드 사전신청 시 선불형 로밍 상품 10% 할인도 제공한다. 한패스... ,"Mon, 22 Jul 2024 16:38:00 +0900"
9,바이든 미국 대통령 사퇴 여파로 코스피 1%대 급락 [포토],https://www.etoday.co.kr/news/view/2382751,https://www.etoday.co.kr/news/view/2382751,"이투데이=조현호 기자 | 코스피가 미국 조 바이든 대통령의 대선 후보직 사퇴 여파로 1% 넘게 하락한 22일 서울 중구 하나은행 딜링룸 전광판에 코스피, 코스닥, 원·달러 <b>환율</b>이 표시되고 있다. 이날 코스피... ","Mon, 22 Jul 2024 16:38:00 +0900"
0,&quot;트럼프 여전히 유력&quot; 증시 변동성 제한적,http://www.newstomato.com/ReadNews.aspx?no=1235807&inflow=N,http://www.newstomato.com/ReadNews.aspx?no=1235807&inflow=N,"과정에서 여러 기관들이 비트코인을 주식, 채권, 금, <b>환율</b>, 부동산 등과 같은 주요 자산군으로 인정하고 있는 점도 비트코인 시장에 긍정적 영향을 미치고 있다&quot;고 분석했습니다. 카멀라 해리스 미국 부통령(사진=뉴시스)","Mon, 22 Jul 2024 16:34:00 +0900"
1,"KB증권, 24시간 실시간 환전 거래 서비스 제공으로 고객 접근성↑",https://www.newsquest.co.kr/news/articleView.html?idxno=227876,https://www.newsquest.co.kr/news/articleView.html?idxno=227876,"'24시간 실시간 환전 서비스'는 환전 가능 시간을 24시간으로 확대한 서비스로 실시간 시장 <b>환율</b>을 적용해... KB증권 관계자는 &quot;과거에는 고객들이 <b>환율</b> 변동에 따른 대처에 제한이 있었지만, 24시간 실시간 환전... ","Mon, 22 Jul 2024 16:34:00 +0900"
2,"美 대선 불확실성에...코스피 2,760선으로 밀려",https://www.ytn.co.kr/_ln/0102_202407221633355858,https://n.news.naver.com/mnews/article/052/0002064482?sid=101,"정치적 불확실성이 커지자, 투자 심리가 약해진 것으로 분석됩니다. 코스닥은 2.26%나 급락해 809.96으로 마감했습니다. 서울 외환시장에서 원-달러 <b>환율</b>은 오후 3시 반 기준 1.5원 오른 1,388.2원에 거래됐습니다.","Mon, 22 Jul 2024 16:33:00 +0900"
3,"KT, 외국인 여행객 혜택 모은 '코리아 투어팩' 선봬",https://isplus.com/article/view/isp202407220180,https://n.news.naver.com/mnews/article/241/0003367216?sid=105,또 우리은행과 제휴를 맺고 인천공항에서 환전 시 50% <b>환율</b> 우대 혜택을 지원한다. 8월부터는 한패스 선불충전카드 사전 신청 시 선불형 로밍 상품을 10% 할인한다. 이 외에도 쇼핑 혜택으로 신세계 면세점 골드... ,"Mon, 22 Jul 2024 16:32:00 +0900"
4,"KB국민은행, KB스타뱅킹 다국어 페이지서 인도네시아어 서비스 제공",https://www.newscj.com/news/articleView.html?idxno=3161709,https://www.newscj.com/news/articleView.html?idxno=3161709,"이번 서비스 시행을 통해 ▲계좌 및 거래내역 조회 ▲<b>환율</b> 조회 ▲거래외국환은행 지정 신청 ▲해외송금 메뉴가 인도네시아어로 제공되며, 영업점 방문 없이 365일 24시간 모바일로 간편하게 해외송금 거래가 가능하다.... ","Mon, 22 Jul 2024 16:30:00 +0900"
