,title,link,image,author,discount,publisher,pubdate,isbn,description
0,김학주의 40배 수익클럽 (거침없는 투자 탱크),https://search.shopping.naver.com/book/catalog/36019500636,https://shopping-phinf.pstatic.net/main_3601950/36019500636.20221213162825.jpg,김학주,21600,21세기북스,20221123,9788950942465,"★ 3년 연속 아시아머니 한국 최우수 애널리스트 선정 ★
★ 실제 투자수익률 4000%를 달성한 삼프로TV 출연 화제의 인물! ★

증권업계가 인정한 최고의 애널리스트 
김학주가 공개하는 30년 투자의 정수

2001년부터 2007년까지 7년 연속 자동차산업 베스트 애널리스트를 지냈고, 특히 2006년부터 2008년까지 3년 연속 홍콩 유력 경제지 「아시아머니」 선정 ‘한국 최우수 애널리스트’ 기록, 세계 애널리스트 평가의 또 다른 축인 Institutional Investor에서도 최상위권을 유지한 김학주 교수는 금융투자업계를 떠난 이후 현재까지 6개 기업을 설립해 상장 진행 중이며, 바이오·친환경 신소재·핀테크 분야에 집중하여 창업 행보를 이어가고 있다. 
제대로 된 투자 공부가 절실한 시대에, 이미 효력이 떨어진 비법들을 익히는 데 많은 개인 투자자들이 힘을 쏟고 있는 현실을 안타까워한 김학주 교수는, 투자자 스스로 투자 전략을 개발할 수 있는 모든 기본 개념과 전략들을 총괄한 ‘수익별 아카이브’를 만들기로 결심한다. 주식을 사는 것은 누구나 할 수 있지만 파는 것은 아무나 할 수 없다고 역설하며, 자산을 최적기에 팔아서 최상의 수익을 올리고 궁극적으로 주식 시장에서 반복해서 이길 수 있는 그만의 투자 시크릿 『김학주의 40배 수익클럽』을 마침내 공개한다. 

이 책에서는 주식 시장에서 투자자들이 접근할 수 있는 거의 모든 투자 상품들을 다루며, 이 투자 상품과 가치 평가를 토대로 한 연 5%, 10%, 20%, 4000% 투자 수익률 달성 전략을 실용성 높은 스토리로 풀어냈다. 이 책을 통해 투자에 필요한 핵심 이론과 시장이 등락에도 흔들리지 않는 투자 마인드, 기본적인 금융 지식을 하나하나 습득해나가며, 시장을 이길 수 있는 전략들을 스스로 정립하는 투자 전문가로 변모할 수 있을 것이다."
1,퀀트의 정석 (현직 퀀트 트레이더가 알려주는 퀀트 투자를 위한 7가지 빌딩블록),https://search.shopping.naver.com/book/catalog/37579675642,https://shopping-phinf.pstatic.net/main_3757967/37579675642.20230808084507.jpg,김성진(퀀트대디),20700,로드북,20230210,9791197888083,"미적분도 제대로 모르던 상경계열 문과 출신인 저자가 퀀트 트레이딩을 배우고 익히며 알게 된 퀀트 투자의 본질과 그 구조를 인문학적 감성으로 풀어낸 퀀트 에세이자, 퀀트 투자의 기본 구조를 알려주는 개론서다. 저자는 현재 제도권에서 퀀트 트레이딩을 업으로 삼고 있으며, 퀀트대디라는 필명으로 활동하고 있다."
2,"다시 오는 기회, 미국 주식이 답이다 (미국 로스쿨 교수가 20년간 미국 주식시장을 관찰하며 깨달은 ’10년 후’ 시장)",https://search.shopping.naver.com/book/catalog/35367551620,https://shopping-phinf.pstatic.net/main_3536755/35367551620.20221027194504.jpg,이주택,15300,월요일의 꿈,20221111,9791192044156,"5~10년 후, 진정한 경제적 자유를 위해
우리는 암울한 주식시장에서 어떻게 대처해야 하는가!

유례없는 ‘인플레이션+고환율+고금리’ 시대에
10년 후 텐 배거는 어디에 있는가!

20년 동안 미국 주식시장에서 성공적으로 투자해온
미국 로스쿨 교수가 내놓은 해법, 
“4차 산업혁명을 주도하는 미국 중소형 성장주에 주목하라!”"
3,85년생 개미 (초보개미 실전의 시작),https://search.shopping.naver.com/book/catalog/35483833621,https://shopping-phinf.pstatic.net/main_3548383/35483833621.20221101101403.jpg,ANARCHIST,10800,좋은땅,20221101,9791138813204,"- 주식 공부 때려치워라! 공부할수록 손해만 쌓이는 당신!
- 주식 공부한다고 성공하는 게 아니다!
- 주식투자 누구나 성공한다면 그것이 투자인가?
- 16년 실전 경험에서 얻은 가장 기본적인 핵심!

주식은 노력과 비례하지 않는다. 배운다고 배워지지 않고, 공부한다고 해서 정답을 알 수 있는 곳도 아니다. 

이성적, 논리적, 합리적, 이론적, 이런 단어들이 통하지 않는 곳.
사람들의 욕망과 무한대의 변수들이 가득한 곳.
도박과 투자의 의미가 사라지는 곳.
바로 주식시장이다.

많은 경제 이론들 따위에 포장된 말들은 이젠 버리자. 
이 주식시장에서 내가 생존할 수 있었던 방식을 처음 주식에 입문하는 입장에서 소개하고, 유망한 종목들도 소개하였으니 초보개미라면 놓치지 말자!"
4,구로동 주식 클럽 (하이퍼리얼리즘 투자 픽션),https://search.shopping.naver.com/book/catalog/36494162618,https://shopping-phinf.pstatic.net/main_3649416/36494162618.20230328162212.jpg,박종석,14400,위즈덤하우스,20221214,9791168125407,‘구로동 주식 클럽’이라는 카카오톡 오픈 채팅방에는 다섯 멤버가 있다. 이 멤버들은 익명으로 하루에 한 시간 주식투자에 관련한 이야기를 나눈다. 이들에게는 각자 주식에 대한 고민이 있다. 온라인으로 서로의 상처와 고민을 이해하고 치유해나가던 어느 날 한 멤버가 무리한 투자로 대규모 주가조작 사건에 휘말렸다는 소식이 전해진다. 그날 구주 클럽은 첫 정모를 가진다. 이 책은 소설의 형식을 빌려 주식 중독 치료 과정을 하나씩 살펴보며 그에 얽힌 등장인물들의 이야기를 흥미진진하게 풀어가는 하이퍼리얼리즘 투자 픽션이다. 투자 때문에 울고 웃었던 모든 개미들을 위해 정신과 의사이자 쓰라린 투자 실패 경험이 있는 저자가 위로와 응원의 메시지를 보낸다.
5,"미국 주식 투자 습관 (퇴근 후 30분, 연봉 버는 루틴)",https://search.shopping.naver.com/book/catalog/32481486483,https://shopping-phinf.pstatic.net/main_3248148/32481486483.20221019141836.jpg,화이,16200,시크릿하우스,20220315,9791192312026,"“나는 20대 1억을 모았고, 30대 내 집 마련 후,
40대 미국 주식으로 경제적 자유를 꿈꾼다!” 

평범한 40대 직장인은 어떻게 3년 만에
미국 주식투자로 경제적 자유를 찾았나?

대청소를 해야겠다고 생각하면 차일피일 미루기 쉽다. 하지만 일주일 동안 대청소를 끝내겠다는 목표를 세우고 첫날은 거실, 둘째 날은 부엌 순으로 영역을 정한 후 매일 목표한 구역을 치워나가면 일주일 내 청소를 끝낼 수 있다. 투자 또한 마찬가지다. 너무 거창한 목표는 시작을 어렵게 한다. ‘경제적 자유를 이루고 싶다’라던지, ‘노후 걱정과 미래에 대한 불안이 없는 준비’를 하겠다던지, 혹은 ‘월급 외에 머니 파이프라인을 만들고 싶다’라는 거대한 포부만 키우면 무엇부터 실행해야 할지 선뜻 움직이기 힘들다. 하지만 ‘경제적 자유를 이루기 위해 나는 미국 주식에 5년 투자로 월 500만 원의 현금 흐름을 만들겠다’와 같이 목표를 구체화시키면 무엇을 해야하는지 실행 리스트를 정리하고 실천할 수 있게 된다. 
책 《미국 주식 투자 습관》은 평범한 직장인인 저자가 20대에 1억을 모으고, 30대에 내 집을 마련한 후, 40대에 주식으로 제2의 월급을 만들기까지 실천했던 다양한 노하우들을 담은 책이다. 특히 40대에 미국 주식투자에 입문해 어떤 투자 습관을 만들고, 유지했는지 자세히 소개한다. 그리고 투자 아이디어 발굴부터 매매까지의 실전 투자 전략을 안내하며, 이러한 전략을 활용한 구체적인 투자 성공 사례를 소개한다. 또한 투자 실패 사례도 함께 공개하며 당시 깨달은 교훈도 솔직하게 다룬다. 그리고 관심 기업 정리 노트와 매매일지 작성 노하우와 함께, 미국 주식투자 루틴을 만드는데 활용도가 높은 사이트와 참고 도서도 추천한다. 
저자는 40살에 미국 주식에 입문해 생전 처음 해외 주식투자라는 것을 시작했다. 2018년 겨울, 아마존 주식 1주를 매수하는 것이 시작이었다. 2020년에는 코로나19의 여파로 계좌가 -40%까지 하락하는 경험도 했지만, 이젠 연봉 이상의 수익을 올리며 월급 외 탄탄한 파이프라인을 구축하는데 성공했다. 하지만 저자가 타고난 재테크 능력자이거나 금수저 출신이어서 투자 성과를 올린 것은 아니었다. 오히려 미국 주식은커녕 한국 주식도 잘 모르고, 영어 울렁증에, 달러로 환전은 어떻게 해야하는지, 늦은 시간에 어떻게 깨어있어야 할지 그저 걱정만 앞섰던 초보 주식투자자였다. 그랬던 그를 3년 만에 미국 주식투자로 연봉 이상 버는 투자자로 만든 것은, ‘투자하는 습관’이었다. 미국 주식투자를 하며 꾸준히 유지했던 공부 습관, 기록 습관, 그리고 공부 영역을 확장하는 습관이 미국 주식투자에서 안정적인 성과를 낼 수 있었던 비결이었다."
6,투자의 원칙 (제시 리버모어),https://search.shopping.naver.com/book/catalog/34649179642,https://shopping-phinf.pstatic.net/main_3464917/34649179642.20230912084433.jpg,제시 리버모어,15300,페이지2북스,20220920,9791190977777,"「월가의 영웅들」 시리즈 01: 거장의 명작을 가장 완전하게 만나다
초판본 무삭제 완역
추세매매의 아버지, 월스트리트 큰 곰
전 세계 역사상 하루 만에 가장 큰돈을 번 개인투자자

「월가의 영웅들」 시리즈에서 가장 먼저 소개하는 전설의 투자자는 시장의 추세를 기가 막히게 잘 읽었던 ‘추세매매의 아버지’이자 ‘월스트리트의 큰 곰’으로 불리는 제시 리버모어다. 투자의 고전 중 고전으로 그가 살아생전 남긴 단 하나의 책 『제시 리버모어 투자의 원칙』을 가장 완전하게 담아냈다. 특히 1940년 초판본에 수록된 리버모어의 주가 기록표를 부록에서 볼 수 있다. 이를 통해 리버모어가 시장을 읽기 위해 분투했던 모습을 엿볼 수 있을 것이다.
또한 그 당시 성공한 투자자이자 《월스트리트 매거진》의 발행인이며 에디터인 리처드 와이코프가 리버모어를 인터뷰한 글들을 엮어 편집한 『제시 리버모어 투자의 기술』과 켄 피셔의 『시장을 뒤흔든 100명의 거인들』에서 소개한 리버모어를 소개한다. 이 책을 통해 독자들은 리버모어와 그의 투자 원칙을 입체적으로 파악하고 자신만의 투자 원칙을 정립하는 데 많은 도움을 받을 것이다."
7,주식투자의 원칙 (25년차 전업 투자자가 밝히는 나만의 주식 매매법 만들기),https://search.shopping.naver.com/book/catalog/38538847625,https://shopping-phinf.pstatic.net/main_3853884/38538847625.20230315071307.jpg,moet,18000,페스트북,20230314,9791169292139,"많은 주식 관련 책들이 있습니다.
현재 우리나라의 주식 인구수가 1300만을 넘었다고 합니다. 과연 그들 중에서 요즘 대세인 가치 투자를 하는 투자자는 얼마나 될까요? 
또한 가치 투자라는게 과연 다 맞는 말일까요? 전세계에서 손꼽히게 단기 투자를 선호하는 대한민국에서 준비된 단기 투자자는 얼마나 될까요?

대부분의 투자자는 전업 투자자처럼 본업이 아닌 재테크의 수단으로 주식을 합니다. 아침 회의며 업무에 바쁜 투자자들이 단기 투자를 위해 몰래 숨어서 핸드폰으로 주식을 하는 시대!  그 투자자들이 과연 외인. 기관. 전업 투자자들을 이기고 수익을 낼수 있을까요? 자신만의 원칙을 세우고 전일 종목을 선정하고 다음날 10분만 투자하는 방법을 안다면 충분히 승산이 있다고 생각 합니다. 저자는 그 방법에 대해 이야기 할려고 합니다.   
모든 직장인. 자영업을 하시는 투자자 분들을 응원합니다!!"
8,바이오 머니가 온다(큰글자도서) (당신의 미래 자산을 결정할 키워드),https://search.shopping.naver.com/book/catalog/36383609623,https://shopping-phinf.pstatic.net/main_3638360/36383609623.20230404163700.jpg,이해진(알바킹),37800,경이로움,20221130,9791192445113,"포스트 코로나 시대에 유망한 투자처를 찾는다면
바이오를 주목하라!

코로나19 창궐 전후로 바이오 산업에 큰 혁신이 일어났다. IPO 종목 중 바이오가 차지하는 비중이 크게 늘었고, 주가는 급상승했으며, 임상 파이프라인도 폭발적으로 증가했다. 이 책은 이러한 혁신에 편승해 성공적인 바이오 투자를 할 수 있는 몇 가지 방법을 안내한다.
이 책의 저자는 28년 경력의 투자 전문가로, 기초적인 생명 공학부터 다양한 핵심 기술을 비전공자들도 이해하기 쉽게 다루었다. 치료에 한계가 있는 유전병, 암, 희귀병을 앞으로 어떤 기술로 극복할 수 있는지, 그리고 어떤 기업이 그런 기술력을 가지고 있는지 알아본다. 더 나아가 바이오 기업이 갖추어야 할 필수적인 요소들이 무엇인지 제시하고, 이를 기준으로 기업 분석을 했다.
높은 인플레이션, 고금리로 바이오 산업에 대한 우려의 시선이 많다. 하지만 바이오 산업의 장기 성장을 이끌 핵심 기술의 혁신을 정확히 이해한다면, 성공적인 투자처를 찾고 높은 투자 수익을 달성할 수 있다. 포스트 코로나 시대에 찾아올 바이오 2차 상승에 올라탈 수 있도록 이 책에 해법을 제시했으니, 당신의 미래 자산을 바꾸길 바란다면 이 책을 선택하길 바란다."
9,돈의 패턴 (60년 투자경험과 데이터로 돈의 흐름을 밝혀낸 가치투자법),https://search.shopping.naver.com/book/catalog/37241215620,https://shopping-phinf.pstatic.net/main_3724121/37241215620.20230502164552.jpg,짐 쿨렌,16920,동양북스,20230118,9791157688449,"★ 《퀀트 투자 무작정 따라하기》 강환국 작가 강력 추천 
★ 월스트리트 투자회사 쉐퍼 쿨렌(27조 자산 운용) 설립자 짐 쿨렌의 유일한 책

“60년 경험의 투자자는 지금 무엇을 할까?”

이 책은 60년 투자경험과 데이터로 돈의 흐름을 밝혀내고, 일반 투자자도 쉽게 따라할 수 있는 가치투자법을 알려준다.
“가장 투자를 잘하는 사람은?” 대부분 워런 버핏이라고 답할 것이다. 
우린 그가 장기 가치투자자임을 알고 있다. ‘가치투자’가 좋다는 건 이제 알겠다. 근데, 어떻게 하는 거지? 얼마 만에 어느 정도 수익이 나지? 이 책은 투자자의 시야를 가리는 수많은 말과 상황들을 지우고, 오랜 투자경험과 데이터에서 가장 궁금한 핵심만을 뽑아냈다.

가치투자에 대한 호불호는 변하지만, 데이터는 거짓말을 하지 않는다. 
그것은 항상 효과가 있었으며, 투자자가 가치 규율을 적용하고 장기적으로 투자하는 한 계속 작동할 것이다. 데이터로 ‘돈의 패턴’을 읽어야 한다.
이 책 《돈의 패턴》은 주식시장에서 줄곧 불이익을 당해 온 일반 투자자를 위해 집필되었다. 일반 투자자가 불이익을 당한 이유는 아주 간단하다. 모두가 주식에 관심을 보이고 주가가 높을 땐 사고 싶은 강력한 욕망과 군중심리가 작동한다. 반대로 아무도 관심이 없고 주가가 낮을 땐 팔고 싶은 욕구가 생긴다. 
이 책은 투자자들이 이런 유혹을 극복할 수 있게 도와준다. 장기 가치투자 원칙을 적용함으로써 상승장이든 하락장이든 투자자들이 잘 대처하도록 돕는다. 

책은 모두 36개 장으로 구성되어 있다. 장별로 한 권의 책을 쓸 수도 있지만, 여기서 목표는 주제별 내용을 간단히 소개해 투자자들이 시장에 대한 ‘감’을 잡도록 하는 것이다. 
특히, 《퀀트 투자 무작정 따라하기》 강환국 작가는 “그레이엄의 철학을 이어받아 ‘일반인이 손쉽게 따라 할 수 있는 가치투자 기법’을 소개한다”며 이 책을 강력 추천했다.
부의 역사는 반복된다. 데이터로 패턴을 이해하라. ‘돈의 패턴’을 읽어내야 한다.
미래의 부를 만드는 주식투자 성공전략을 알 수 있다."
0,주식투자 열심히 하지 마 (고점에 물려 잠이 안 오는 투자자에게),https://search.shopping.naver.com/book/catalog/36929131618,https://shopping-phinf.pstatic.net/main_3692913/36929131618.20230905101118.jpg,고진영,13050,마음세상,20230120,9791156365013,"고점에 물려 잠이 안 오는 투자자에게
주식 때문에 힘든 개미들을 위한 마인드 재정비와 노하우

▶ 지극히 평범한, 그러나 돈은 버는 투자

열심히 투자하는 게 목적이라면 이 책은 필요 없다. 하지만 이 책의 원칙을 따르면 투자의 기본기만으로 안정적인 수익과 만족스러운 삶을 영위할 수 있다.
많은 사람들이 주식 때문에 밤에 잠을 못 자고, 일에 집중하지 못하고, 부부싸움을 한다. 투자자의 대부분이 매수와 매도를 반복하다가 돈을 잃는다. 배우자 몰래 투자했다가 가산을 탕 진하는 사례도 종종 본다. 출근해서는 개장시간인 9시가 땡치자마자 자리에서 일어나 화장실로 간다. 그리고 변기에 앉아 차트와 시세를 확인하느라 한참을 안 나온다. 주식이 대박 나길 바라면서 당장 해야 할 공부에서 손을 놓는다.
이 책은 이런 사람들을 위해 쓴 책이다. 주식에 돈을 넣고도 잠을 잘 자도록, 그러면서도 안정적으로 수익을 올릴 수 있도록 돕기 위해서.“문제는 단지 ‘성공했느냐’가 아니다. ‘지속적으로 성공할 수 있느냐’가 중요하다.”
주식 때문에 망가진 삶! 밤에 잠을 못 이루고, 일과 가정에 소홀해지는 투자는 지속할 수 없는 투자 전략이다.
“불로소득은 주식투자의 본질적 속성이다.”
주식투자는 열심히 한다고 되는 게 아니다. 투자에서 ‘될 수밖 에 없는’ 시스템을 구축하면 진짜 소중한 것들에 집중하면서 도 안정적으로 돈을 번다.

▶ 주식투자로 삶이 망가진 사람들

고점에 물려서 밤에 잠이 안 오는 사람, 배우자 몰래 투자했다가 걸려서 이혼 위기에 처한 사람, 빚투로 감당할 수 없는 빚더미를 떠안게 된 사람, 하루 종일 주가 확인하느라 일과 가정에 소홀해진 사람, 투자 실패로 자산을 탕진한 사람, “니 말대로 투자했다가 망했다”고 싸우는 사람…….
주식 때문에 불면증, 부부싸움에 시달리고 일과 가정에 집중하지 못한다면 분명 어딘가 투자를 잘못하고 있단 증거입니다. 투자의 근거가 부실하면 투자생활부터 일상생활까지 삶이 총체적으로 흔들립니다.
시기가 좋지 않아, 운이 나빠서 손실을 볼 수는 있습니다. 때로는 그 손실이 꽤 크고, 꽤 오랜 기간 회복하지 못합니다. 하지만 투자로 삶이 ‘완전히’ 망가졌다면 그건 온전히 본인 책임입니다.
재테크는 삶의 지극히 일부입니다. 그리고 재테크에서 주식투자도 지극히 일부분 입니다. 주식은 삶의 아주 일부 중에 일부입니다. 삶의 사소한 부분인 주식이 삶을 갉아먹게 두어선 안됩니다."
1,"금리 상승기에도 부를 키우는 주식 투자 제1원칙 (전 세계적인 인플레이션과 그에 따른 금리인상의 시대, 하락장에서도 부를 키우는 주식고수들의 제1 투자원칙!)",https://search.shopping.naver.com/book/catalog/37103951618,https://shopping-phinf.pstatic.net/main_3710395/37103951618.20230131162339.jpg,김태훈,19800,나비의활주로,20230119,9791190865852,"“기본적 분석’에 충실하면 금리상승이라는 악재 속에서도 반드시 부를 창출할 수 있다!”
전 세계적인 인플레이션과 그에 따른 금리인상의 시대,
하락장에서도 부를 키우는 주식고수들의 제1 투자원칙!

전 세계에 비극을 안겼던 코로나19팬데믹은 2022년 들어 진정 국면에 들어갔지만, 공포는 계속되고 있다. 바로 ‘인플레이션’ 때문이다. 인플레이션의 거대한 파도가 전 세계를 덮치면서 미국을 위시한 주요 국가들이 앞다투어 ‘금리를 인상’하기 시작했고, 자산 가치가 폭락하고 있다.
책 『금리상승기에도 부를 키우는 주식 투자 제1원칙』은 제목 그대로 대세 하락기에 접어든 주식시장에 살아남는 것은 물론, 이익을 창출하는 법에 대해 상세히 담고 있다. 20년 이상 투자시장에서 몸담고, 현재는 경영컨설팅 전문업체 대표로 활약 중인 저자의 평생 연구를 집약한 책이다. 금리인상기라는 악재를 현명하게 이겨내기 위해 꼭 필요한 ‘기본적 분석’법을 중심으로, 다양한 사례에 바탕을 둔 분야별 투자 노하우를 제시하고 있다.   
재테크를 하다 보면 반드시 위기를 맞게 된다. 특히 이번 금리인상기는 MZ세대로서는 처음 겪는, 전례가 없는 위기라서 더욱 뼈아프게 다가온다. 현재 힘겨운 시기를 보내는 투자자들이 책 『금리상승기에도 부를 키우는 주식 투자 제1원칙』을 통해, 목표를 다시 설정하고 과감한 실행을 통해 원하는 만큼 부를 거머쥐기를 기대해 본다."
2,만화로 보는 워런 버핏의 투자 전략 (하루 만에 끝내는 주식 투자의 정석),https://search.shopping.naver.com/book/catalog/36801572624,https://shopping-phinf.pstatic.net/main_3680157/36801572624.20230502162327.jpg,하마모토 아키라,18000,비즈니스랩,20230116,9791192143729,"주식 입문자부터 성공한 투자자까지 모두가 추종하는 투자의 대가 워런 버핏. 그의 투자 전략을 담은 최초의 만화책이 출간되었다. 버핏은 위대한 투자가 그레이엄과 필립 피셔의 투자법을 받아들여 투자 대상 기업을 선정하는 독자적 지표를 만들었으며 버크셔 해서웨이를 운영하는 데 이를 활용해 경이로운 성과를 냈다. 지금까지 그의 생애나 투자법을 조명한 책들이 많았지만, 전문 용어와 방대한 분량으로 한 권을 제대로 독파하기란 쉽지 않았다. 《만화로 보는 워런 버핏의 투자 전략》은 버핏의 투자 일대기를 만화로 구성하고, 여기에 전문가의 상세한 해설을 더했다. 흥미진진한 스토리를 따라가다 보면 어느새 가치투자, 장기 투자, 집중 투자 등 버핏이 성공하는 데 토대가 된 투자 원칙의 핵심을 터득할 수 있다. 이 책은 ‘하루 만에 끝내는 주식 투자의 정석’이라는 부제에 알맞게 독자들이 가장 쉽고 빠르게 그의 투자법을 익히고 실전에 적용할 수 있도록 안내한다."
3,누구나 쉽게 소액으로 거래하는 해외선물옵션,https://search.shopping.naver.com/book/catalog/37250916622,https://shopping-phinf.pstatic.net/main_3725091/37250916622.20230711114049.jpg,OX경제연구소,44820,OX경제연구소,20230106,9788989024668,"현물기초자산에서 선물이나오고 선물에서 옵션상품이 만들어지고 유동성 있는 등가근거물건을 선물과 같이 거래하면 안정적수익을 올릴수있다
레버리지비율을 낮추어 미니 마이크로 거래도가능하다"
4,주식용어의 힘,https://search.shopping.naver.com/book/catalog/35350493620,https://shopping-phinf.pstatic.net/main_3535049/35350493620.20230919121946.jpg,동학개미,20700,공감의힘,20230115,9791191874983,"당연히 알아야 하고, 알면 좋은 용어해설, 솔직히 지루하고 잠이 옵니다. 그러나 모든 공부가 쉽지 않듯이 주식에 관한 공부도 기초가 되어야 한다고 생각합니다. 한 번쯤 들어본 용어지만 남들에게 설명하려면 솔직히 자신이 없는 경우가 많습니다. 주식에 관한 정보를 정확히 알려면 지루하고 재미없지만 용어 이해가 제대로 되어야 수많은 정보를 빨리 이해할 수 있습니다. 서점에 가면 주식에 관한 책이 홍수처럼 출간되고 있습니다. 그러나 책들 중 주식용어정리를 완벽하게 정리한 도서는 찾아보기가 힘들 정도입니다. 모든 분야에서 전문 용어 이해는 너무나 중요한 부분입니다.
기본인 용어정리가 제대로 되어야 모든 것이 제대로 이해됩니다. 주식에 관해 좀 더 심도 있게 파고들려면 우선 “주식에 관한 용어”를 정확하게 이해해야 본인이 원하는 주식에 관한 책을 학습하는데 도움이 됩니다. 신문과 방송에서 사용하는 용어를 잘 몰라 갸우뚱하는 분들이 많습니다. 남이 하니까 나도 한다. 그러면 철저하게 준비하실 필요가 있습니다. 또한 주요 경제신문을 구독하는 것도 보탬이 될 것입니다. 주식을 하려는 여러분 공부를 하셔야 대박이 터지겠지요. 조금이라도 도움이 되었으면 좋겠습니다. 여러분 파이팅입니다."
5,존리와 함께 떠나는 부자 여행 2: 취업만이 답일까?,https://search.shopping.naver.com/book/catalog/32436241387,https://shopping-phinf.pstatic.net/main_3243624/32436241387.20221019124207.jpg,존 리,11520,국일증권경제연구소,20220330,9788957822012,"경제 독립을 원하는 청년을 위한 존리의 주식 투자 비결

주식은 종목을 잘 골라 단기간에 차익을 남기고 파는 기술이라고만 생각하던 사람들, 주식은 망하는 지름길이니 절대 하면 안 된다며 쳐다보지도 않던 사람들이 많았다. 그런데 몇 년 전부터 주식은 기업의 주인이 되는 길이라는 것을 알게 되고, 장기투자를 해야 한다는 마인드로 주식을 사서 모으는 투자자가 많아졌는데 이러한 변화는 메리츠자산운용의 존리 대표 덕분이다. 
존리는 주식을 하는 사람 중 특히 젊은 청년들의 비율이 높아지고 있는 것에 큰 의미를 갖고 있다. 《존리와 함께 떠나는 부자 여행》은 청년들이 부자가 되기를, 경제 독립을 이루기를 희망하는 존리가 기획한 청년들을 위한 만화 시리즈다. 존리는 즐거운 부자가 되는 것은 의외로 가깝게 있다는 것을 만화로 재미있고 쉽게 설명한다.  
 
사교육비 때문에 부담스러워 하는 부모와 학원 가기 싫어하는 아이들의 고민을 풀어주는 1권 《주식이 뭐예요?》에 이은 2권 《취업만이 답일까?》는 창업에 관한 이야기다. 좋은 대학교를 졸업하고 많은 스펙을 쌓고 공기업과 대기업에 이력서를 내지만 매번 떨어져서 의기소침해 있는 율이에게 존리는 취업만이 정답이 아니라며 창업에 대한 이야기를 전한다. 
아빠가 창업을 했다가 망하는 바람에 취업만을 고집했던 율이는 인턴으로 들어간 회사에서 젊은 창업자들을 만나면서 생각이 조금씩 변하고, 자신이 가장 잘하는 것을 하는 것이 중요하다고 강조하는 존리의 격려에 힘입어 면접을 보면서 느꼈던 것들을 기록한 책을 출판하면서 베스트셀러 작가가 된다. 
율이뿐 아니라 인테리어 회사를 창업한 지우, 디자인 회사를 창업한 율이의 첫사랑 금빛이 등 창업을 하여 성공한 청년들이 이야기가 재미있게 펼쳐진다. 
경기 악화로 인해 기업이 채용 인원을 줄이면서 청년들의 취업난이 심각한 상황에서 일자리 부족을 벗어나기 위해 창업에 도전하는 청년들이 증가하고 있는데 창업을 준비하는 청년들, 경제 독립을 꿈꾸는 청년들에게 큰 도움이 되는 책이다."
6,존리의 왜 주식인가 (시간에 투자하는 대가의 생각),https://search.shopping.naver.com/book/catalog/32463739954,https://shopping-phinf.pstatic.net/main_3246373/32463739954.20230815082405.jpg,존 리,18000,한국경제신문,20220207,9788947547901,"“진화하는 존리의 생각을 정확히 알 수 있는 책!”

대한민국에서 가장 영향력 있는 주식 전문가, 존리
그의 30년 경험에서 얻은 투자 철학과 전략을
빠짐없이 수록한 최신 결정판!

불안할수록 지켜야 할 주식의 원칙!

“주식투자란 나무를 심어 그 나무에 나오는 열매까지를 모두 취하는 것이다.
하락이 예상된다고 주식을 팔아버리면, 홍수나 가뭄, 강풍이 온다는 일기예보 때문에
수확하기도 전에 심은 사과나무를 뽑아버리는 것과 같다.”   - 존리

★ 한국의 주식투자 돌풍을 일으킨 존리 대표의 최고의 역작 ★
★ 주식시장이 흔들릴수록 두고두고 되새겨야 할 절대 원칙과 명언 ★
★ 독자들의 궁금증을 시원하게 해소시켜줄 〈존리의 생각 Q&A〉 수록 ★
★ 10년 만에 재출간하는 전면개정판. 투자에 대한 저자의 최신 생각 모두 수록! ★

바야흐로 ‘주식의 시대’고, 그야말로 ‘대(大)주식의 시대’다. 투자를 하는 사람보다 투자를 하지 않는 사람을 찾는 게 더 어려워졌고, 심지어 초등학생들까지도 너도나도 이 쉽지 않은 투자의 세계에 발을 들여놓았다. 
이런 시대의 흐름 한가운데에 ‘존리’라는 이름이 있다. 현 메리츠자산운용 대표이자, 세계 최초로 ‘코리아펀드’를 출시해 한국 주식을 해외에 널리 알린 월가의 전(前) 펀드매니저. 그런 그가 최근 국내에서 ‘동학개미운동의 선봉장’, ‘주식 전도사’ 등으로도 불리며 ‘존리 열풍’을 일으켰다. ‘왜 주식인가?’를 묻기 이전에 ‘왜 존리인가?’를 물어야 하지 않을까, 라는 생각마저 든다.

이 책 《존리의 왜 주식인가》에는 저자의 투자 철학과 전략이 빠짐없이 수록되어 있다. 그야말로 저자의 30년 경험을 아낌없이 수록한 결정판이자 최고의 역작이라 불러도 손색이 없는 책이다. 존리의 주식투자법에 대해 정확히 알고 싶다면 반드시 이 책을 읽어야 한다! 
총 네 개의 장으로 이뤄진 이 책에는, “보통 사람들이 주식투자를 해야만 하는 이유”와 “성공적 종목을 고르는 방법” 그리고 “저자가 투자하는 기업의 기준”, 마지막으로 “한국 금융의 미래”에 대한 대가의 남다른 통찰이 모두 담겨 있다.

이 책에는 특별히 〈존리의 생각 Q&A〉라는 지면도 마련했다. 지난 5년간 저자가 2,000여 건의 강연을 통해 5만 여 명의 청중을 만나면서 그들로부터 가장 많이 들은 질문들을 추렸고, 이에 대한 상세한 답변을 실었다. 주식투자 입문자뿐만 아니라 이미 주식에 투자하고 있는 투자자들이 알고 싶어 하던 것들에 대한 충분한 답이 될 것이며, 투자의 길이 좀 더 명확히 보일 것이다."
