,title,originallink,link,description,pubDate
5,김주현 &quot;CEO와 이사회 금융보안 책임 강화&quot;,http://www.wowtv.co.kr/NewsCenter/News/Read?articleId=A202407170066&t=NN,https://n.news.naver.com/mnews/article/215/0001171198?sid=101,이날 행사에는 금융사·유관기관·<b>핀테크</b>기업 대표 및 관계자 등 총 135명이 참석했다. 김 위원장은 &quot;금융보안의 패러다임을 자율적이고 능동적인 보안의 형태로 전환해야 한다&quot;며 &quot;일률적 보안 규제로는 급변하는 보안... ,"Wed, 17 Jul 2024 10:32:00 +0900"
6,"다날, 다날<b>핀테크</b>ㆍ일본 재팬파킹메인터넌스와 MOU…페이코인 일본 실물결제 ...",https://www.etoday.co.kr/news/view/2381039,https://www.etoday.co.kr/news/view/2381039,"다날은 계열사인 다날<b>핀테크</b>, 일본 무인주차장 전문 운영사 재팬파킹메인터넌스(JPM) 한국 파킹 솔루션... 다날<b>핀테크</b> 자회사인 모빌렛(Mobillet)도 일본 내 서비스, 결제처 활성화를 통해 빠른 성과를 내보일 것”이라고... ","Wed, 17 Jul 2024 10:32:00 +0900"
7,"KB금융, 스타트업 육성 프로그램 'KB스타터스 싱가포르' 선정",https://cwn.kr/article/1065575364824931,https://cwn.kr/article/1065575364824931,KB스타터스 싱가포르로 선정된 기업은 싱가포르 'KB 글로벌 <b>핀테크</b> 랩'을 통해 △싱가포르 내 업무공간 지원 △현지 엑셀러레이터(AC)육성 프로그램 제공 △기관 네트워크 지원 △현지 벤처캐피탈(VC) 연계 투자 지원... ,"Wed, 17 Jul 2024 10:30:00 +0900"
8,"KB금융, 'KB스타터스 싱가포르' 12개社 선정",https://mdtoday.co.kr/news/view/1065573084806310,https://mdtoday.co.kr/news/view/1065573084806310,"‘KB스타터스 싱가포르’로 선정된 기업은 싱가포르의 ‘KB 글로벌 <b>핀테크</b> 랩’을 통해 ▲싱가포르 내 업무공간 지원, ▲현지 AC육성 프로그램 제공, ▲기관 네트워크 지원, ▲현지 VC 연계 투자 지원, ▲동남아시아에... ","Wed, 17 Jul 2024 10:26:00 +0900"
9,"KB금융, 유니콘 목표 국가대표 'K-스타트업' 키운다",https://www.etoday.co.kr/news/view/2381028,https://www.etoday.co.kr/news/view/2381028,KB스타터스 싱가포르로 선정된 기업은 싱가포르의 ‘KB 글로벌 <b>핀테크</b> 랩’을 통해 △싱가포르 내 업무공간 지원 △현지 AC육성 프로그램 제공 △기관 네트워크 지원 △현지 VC 연계 투자 지원 △동남아시아에 진출한... ,"Wed, 17 Jul 2024 10:24:00 +0900"
0,"KB금융, 차기 글로벌 유니콘 될 국내 스타트업 12개사 '지원'",https://www.econovill.com/news/articleView.html?idxno=660682,https://www.econovill.com/news/articleView.html?idxno=660682,"올해 선정된 기업은 싱가포르의 'KB 글로벌 <b>핀테크</b> 랩'을 통해 ▲싱가포르 내 업무공간 지원, ▲현지 AC육성 프로그램 제공, ▲기관 네트워크 지원, ▲현지 VC 연계 투자 지원, ▲동남아시아에 진출한 KB금융 계열사와의... ","Wed, 17 Jul 2024 10:22:00 +0900"
1,"KB금융, '글로벌 유니콘 기업' 국가대표 'K-스타트업' 키운다…12개사 선정",https://www.lcnews.co.kr/news/articleView.html?idxno=79932,https://www.lcnews.co.kr/news/articleView.html?idxno=79932,"'KB스타터스 싱가포르'로 선정된 기업은 싱가포르의 'KB 글로벌 <b>핀테크</b> 랩'을 통해 ▲싱가포르 내 업무공간 지원, ▲현지 AC육성 프로그램 제공, ▲기관 네트워크 지원, ▲현지 VC 연계 투자 지원, ▲동남아시아에 진출한... ","Wed, 17 Jul 2024 10:20:00 +0900"
2,"KB금융그룹, 'KB스타터스 싱가포르' 12개사 선정",https://www.delighti.co.kr/news/articleView.html?idxno=83520,https://www.delighti.co.kr/news/articleView.html?idxno=83520,'KB스타터스 싱가포르'로 선정된 기업은 싱가포르의 'KB 글로벌 <b>핀테크</b> 랩'을 통해 ▲싱가포르 내 업무공간 지원 ▲현지 AC육성 프로그램 제공 ▲기관 네트워크 지원 ▲현지 VC 연계 투자 지원 ▲동남아시아에 진출한... ,"Wed, 17 Jul 2024 10:20:00 +0900"
3,"KB금융, 국가대표 'K-스타트업' 키운다…'KB스타터스 싱가포르' 12개사 선정",http://www.smarttimes.co.kr/news/articleView.html?idxno=22029,http://www.smarttimes.co.kr/news/articleView.html?idxno=22029,'KB스타터스 싱가포르'로 선정된 기업은 싱가포르의 'KB 글로벌 <b>핀테크</b> 랩'을 통해 ▲싱가포르 내 업무공간 지원 ▲현지 AC육성 프로그램 제공 ▲기관 네트워크 지원 ▲현지 VC 연계 투자 지원 ▲동남아시아에 진출한... ,"Wed, 17 Jul 2024 10:18:00 +0900"
4,"KB금융, '글로벌 유니콘 기업'을 향한 국가대표 'K-스타트업' 키운다",http://www.economytalk.kr/news/articleView.html?idxno=259947,http://www.economytalk.kr/news/articleView.html?idxno=259947,"'KB스타터스 싱가포르'로 선정된 기업은 싱가포르의 'KB 글로벌 <b>핀테크</b> 랩'을 통해 ▲싱가포르 내 업무공간 지원, ▲현지 AC육성 프로그램 제공, ▲기관 네트워크 지원, ▲현지 VC 연계 투자 지원, ▲동남아시아에 진출한... ","Wed, 17 Jul 2024 10:18:00 +0900"
5,KB금융 '글로벌 유니콘 기업' 키운다…'KB스타터스 싱가포르' 12곳 선정,https://www.ngetnews.com/news/articleView.html?idxno=509082,https://www.ngetnews.com/news/articleView.html?idxno=509082,'KB스타터스 싱가포르'로 선정된 기업은 싱가포르 'KB 글로벌 <b>핀테크</b> 랩'을 통해 △싱가포르 내 업무공간 지원 △현지 AC육성 프로그램 제공 △기관 네트워크 지원 △현지 VC 연계 투자 지원 △동남아시아에 진출한 KB금융... ,"Wed, 17 Jul 2024 10:16:00 +0900"
6,"KB금융, 국가대표 'K 스타트업' 키운다...KB스타터스 싱가포르 12개사 선정",https://www.psnews.co.kr/news/articleView.html?idxno=2061079,https://www.psnews.co.kr/news/articleView.html?idxno=2061079,"한편, 'KB스타터스 싱가포르'로 선정된 기업은 싱가포르의 'KB 글로벌 <b>핀테크</b> 랩'을 통해 ▲싱가포르 내 업무공간 지원 ▲현지 AC육성 프로그램 제공 ▲기관 네트워크 지원 ▲현지 VC 연계 투자 지원 ▲동남아시아에... ","Wed, 17 Jul 2024 10:14:00 +0900"
7,"KB금융, 글로벌 유니콘 기업 육성…'KB스타터스 싱가포르' 12개 사 선정",https://www.newsworks.co.kr/news/articleView.html?idxno=759410,https://www.newsworks.co.kr/news/articleView.html?idxno=759410,KB스타터스 싱가포르로 선정된 기업은 싱가포르의 'KB 글로벌 <b>핀테크</b> 랩'을 통해 ▲싱가포르 내 업무공간 지원 ▲현지 AC육성 프로그램 제공 ▲기관 네트워크 지원 ▲현지 VC 연계 투자 지원 ▲동남아시아에 진출한... ,"Wed, 17 Jul 2024 10:14:00 +0900"
8,"핑거, 중소기업 ERP '파로스' 세금 신고 기능 탑재",https://www.widedaily.com/news/articleView.html?idxno=239843,https://www.widedaily.com/news/articleView.html?idxno=239843,<b>핀테크</b> 전문기업 핑거는 중소기업용 ERP(전사적자원관리) 서비스 '파로스'에 세무 업무를 간편하게 처리할 수 있도록 부가세·원천세 신고 기능을 추가해 사용자의 업무 편의를 개선했다고 17일 밝혔다. 회사 측에 따르면... ,"Wed, 17 Jul 2024 10:14:00 +0900"
9,"KB금융, 싱가포르 진출 스타트업 육성",https://www.dt.co.kr/contents.html?article_no=2024071702109963033004&ref=naver,https://n.news.naver.com/mnews/article/029/0002888208?sid=101,'KB스타터스 싱가포르'로 선정된 기업은 싱가포르의 'KB 글로벌 <b>핀테크</b> 랩'을 통해 △싱가포르 내 업무공간 지원 △현지 AC육성 프로그램 제공 △기관 네트워크 지원 △현지 VC 연계 투자 지원 △동남아시아에 진출한... ,"Wed, 17 Jul 2024 10:10:00 +0900"
0,정구태 인피닛블록 대표 &quot;법인의 가상자산 투자…단계적 기회 달라&quot;,https://www.news1.kr/finance/general-finance/5481648,https://n.news.naver.com/mnews/article/421/0007667790?sid=101,정 대표는 &quot;현재 금융규제 샌드박스는 기존 금융사들이나 <b>핀테크</b> 기업들을 대상으로 이뤄지고 있다&quot;면서 &quot;가상자산과 블록체인은 혁신성이 굉장히 높은 분야 중에 하나&quot;라고 강조했다. 그러면서 &quot;이 제도를 가상자산... ,"Wed, 17 Jul 2024 10:09:00 +0900"
1,"KB금융, 글로벌 유니콘 기업 향한 국가대표 ‘K-스타트업’ 키운다",https://news.heraldcorp.com/view.php?ud=20240717050204,https://n.news.naver.com/mnews/article/016/0002336745?sid=101,KB금융은 싱가포르의 ‘KB 글로벌 <b>핀테크</b> 랩’을 통해 이들 기업에 ▷싱가포르 내 업무공간 지원 ▷현지 AC육성 프로그램 제공 ▷기관 네트워크 지원 ▷현지 VC 연계 투자 지원 ▷동남아시아에 진출한 KB금융 계열사와의... ,"Wed, 17 Jul 2024 10:07:00 +0900"
2,"KB금융, 'KB스타터스 싱가포르' 12개사 선정...맞춤형 육성 프로그램 지원",https://www.financialpost.co.kr/news/articleView.html?idxno=209164,https://www.financialpost.co.kr/news/articleView.html?idxno=209164,한편 KB금융은 'KB스타터스 싱가포르' 선정 기업에 대해 싱가포르 'KB 글로벌 <b>핀테크</b> 랩'을 통해 ▲싱가포르 내 업무공간 지원 ▲현지 AC육성 프로그램 제공 ▲기관 네트워크 지원 ▲현지 VC 연계 투자 지원... ,"Wed, 17 Jul 2024 10:06:00 +0900"
3,"KB금융, '글로벌 유니콘' 성장 기대 스타트업 12개사 선발",http://www.ftoday.co.kr/news/articleView.html?idxno=325348,http://www.ftoday.co.kr/news/articleView.html?idxno=325348,선정 기업은 싱가포르의 'KB 글로벌 <b>핀테크</b> 랩'을 통해 ▲싱가포르 내 업무공간 지원 ▲현지 AC육성 프로그램 제공 ▲기관 네트워크 지원 ▲현지 VC 연계 투자 지원 ▲동남아시아에 진출한 KB금융 계열사와의 협업 ▲현지... ,"Wed, 17 Jul 2024 10:06:00 +0900"
4,"KB금융, KB스타터스 싱가포르 12개사 선정",https://www.meconomynews.com/news/articleView.html?idxno=96846,https://www.meconomynews.com/news/articleView.html?idxno=96846,KB스타터스 싱가포르로 선정된 기업은 싱가포르의 KB 글로벌 <b>핀테크</b> 랩을 통해 ▲싱가포르 내 업무공간 지원 ▲현지 AC육성 프로그램 제공 ▲기관 네트워크 지원 ▲현지 VC 연계 투자 지원 ▲동남아시아에 진출한 KB금융... ,"Wed, 17 Jul 2024 10:06:00 +0900"
5,"유니콘 기업과 상생 'KB금융', KB스타더즈 싱가포르 12개사 선정",https://magazine.hankyung.com/money/article/202407178990c,https://magazine.hankyung.com/money/article/202407178990c,"‘KB스타터스 싱가포르’로 선정된 기업은 싱가포르의 ‘KB 글로벌 <b>핀테크</b> 랩’을 통해 ▲싱가포르 내 업무공간 지원, ▲현지 AC육성 프로그램 제공, ▲기관 네트워크 지원, ▲현지 VC 연계 투자 지원, ▲동남아시아에... ","Wed, 17 Jul 2024 10:06:00 +0900"
6,"KB금융, 국내 스타트업 '글로벌 유니콘 기업' 만든다",https://www.thefairnews.co.kr/news/articleView.html?idxno=29971,https://www.thefairnews.co.kr/news/articleView.html?idxno=29971,"'KB스타터스 싱가포르'로 선정된 기업은 싱가포르의 'KB 글로벌 <b>핀테크</b> 랩'을 통해 ▲싱가포르 내 업무공간 지원, ▲현지 AC육성 프로그램 제공, ▲기관 네트워크 지원, ▲현지 VC 연계 투자 지원, ▲동남아시아에 진출한... ","Wed, 17 Jul 2024 10:04:00 +0900"
7,"KB금융, '국가대표 K-스타트업' KB스타터스 싱가포르 선정",https://www.dailian.co.kr/news/view/1384608/?sc=Naver,https://n.news.naver.com/mnews/article/119/0002851565?sid=101,KB스타터스 싱가포르로 선정된 기업은 싱가포르의 KB 글로벌 <b>핀테크</b> 랩을 통해 ▲싱가포르 내 업무공간 지원 ▲현지 AC육성 프로그램 제공 ▲기관 네트워크 지원 ▲현지 VC 연계 투자 지원 ▲동남아시아에 진출한 KB금융... ,"Wed, 17 Jul 2024 10:04:00 +0900"
8,"KB금융, 12개 스타트업 'KB스타터스 싱가포르'로 선정",https://daily.hankooki.com/news/articleView.html?idxno=1106810,https://daily.hankooki.com/news/articleView.html?idxno=1106810,KB스타터스 싱가포르로 선정된 기업은 싱가포르의 'KB 글로벌 <b>핀테크</b> 랩'을 통해 ▲싱가포르 내 업무공간 지원 ▲현지 AC육성 프로그램 제공 ▲기관 네트워크 지원 ▲현지 VC 연계 투자 지원 ▲동남아시아에 진출한... ,"Wed, 17 Jul 2024 10:04:00 +0900"
9,"KB금융, ‘KB스타터스 싱가포르’ 12개사 선정",https://www.dnews.co.kr/uhtml/view.jsp?idxno=202407170952307710548,https://www.dnews.co.kr/uhtml/view.jsp?idxno=202407170952307710548,‘KB스타터스 싱가포르’로 선정된 기업은 싱가포르의 ‘KB 글로벌 <b>핀테크</b> 랩’을 통해 ▲싱가포르 내 업무공간 지원 ▲현지 AC육성 프로그램 제공 ▲기관 네트워크 지원 ▲현지 VC 연계 투자 지원 ▲동남아시아에... ,"Wed, 17 Jul 2024 10:02:00 +0900"
0,"KB금융, 글로벌 유니콘기업 육성프로젝트 'KB스타터스 싱가포르' 12개사 선정",http://www.press9.kr/news/articleView.html?idxno=59740,http://www.press9.kr/news/articleView.html?idxno=59740,"'KB스타터스 싱가포르'로 선정된 기업은 싱가포르의 'KB 글로벌 <b>핀테크</b> 랩'을 통해 ▲싱가포르 내 업무공간 지원, ▲현지 AC육성 프로그램 제공, ▲기관 네트워크 지원, ▲현지 VC 연계 투자 지원, ▲동남아시아에 진출한... ","Wed, 17 Jul 2024 10:02:00 +0900"
1,"KB금융, 국가대표 'K-스타트업' 지원 ... 'KB스타터스 싱가포르' 12개社 선정",http://www.efnews.co.kr/news/articleView.html?idxno=113404,http://www.efnews.co.kr/news/articleView.html?idxno=113404,"KB스타터스 싱가포르로 선정된 기업은 싱가포르의 'KB 글로벌 <b>핀테크</b> 랩'을 통해 싱가포르 내 업무공간 지원, 현지 AC육성 프로그램 제공, 기관 네트워크 지원, 현지 VC 연계 투자 지원, 동남아시아에 진출한 KB금융... ","Wed, 17 Jul 2024 10:00:00 +0900"
2,"[포토] KB금융, 'KB스타터스 싱가포르' 12개사 선정",http://www.asiaa.co.kr/news/articleView.html?idxno=179008,http://www.asiaa.co.kr/news/articleView.html?idxno=179008,'KB스타터스 싱가포르'로 선정된 기업은 싱가포르의 'KB 글로벌 <b>핀테크</b> 랩'을 통해 △싱가포르 내 업무공간 지원 △현지 AC육성 프로그램 제공 △기관 네트워크 지원 △현지 VC 연계 투자 지원 △동남아시아에 진출한... ,"Wed, 17 Jul 2024 09:56:00 +0900"
3,"KB금융, 국가대표 'K-스타트업' 키운다",https://www.smarttoday.co.kr/news/articleView.html?idxno=55286,https://www.smarttoday.co.kr/news/articleView.html?idxno=55286,"싱가포르 'KB 글로벌 <b>핀테크</b> 랩'은 스타트업에 ▲싱가포르 내 업무공간, ▲현지 AC육성 프로그램, ▲기관 네트워크, ▲현지 VC(벤처캐피털) 연계 투자, ▲동남아시아에 진출한 KB금융 계열사와의 협업 ▲현지 기업과의... ","Wed, 17 Jul 2024 09:56:00 +0900"
4,"KB금융, 국가대표 'K-스타트업' 육성 'KB스타터스 싱가포르' 12개社 선정",https://www.ngonews.kr/news/articleView.html?idxno=153771,https://www.ngonews.kr/news/articleView.html?idxno=153771,"'KB스타터스 싱가포르'로 선정된 기업은 싱가포르의 'KB 글로벌 <b>핀테크</b> 랩'을 통해 ▲싱가포르 내 업무공간 지원, ▲현지 AC육성 프로그램 제공, ▲기관 네트워크 지원, ▲현지 VC 연계 투자 지원, ▲동남아시아에 진출한... ","Wed, 17 Jul 2024 09:54:00 +0900"
5,"QR로 뭉친 카드업계, 편의성·범용성 등 과제 해결에 골머리",https://daily.hankooki.com/news/articleView.html?idxno=1106642,https://daily.hankooki.com/news/articleView.html?idxno=1106642,등 <b>핀테크</b> 업체에 넘어가 버린 간편결제 점유율을 되찾기 위해서다. 한국은행에 따르면 지난해 모바일기기... △단말기 보급 △<b>핀테크</b> 페이 △가맹점 확대 △MST·NFC 보편화 등을 극복해야 점유율 개선에 성공할 수 있다.... ,"Wed, 17 Jul 2024 09:50:00 +0900"
6,"KB금융, KB스타터스 싱가포르 12개社 선정",https://www.businesskorea.co.kr/news/articleView.html?idxno=221329,https://www.businesskorea.co.kr/news/articleView.html?idxno=221329,'KB스타터스 싱가포르'로 선정된 기업은 싱가포르의 'KB 글로벌 <b>핀테크</b> 랩'을 통해 ▲싱가포르 내 업무공간 지원 ▲현지 AC육성 프로그램 제공 ▲기관 네트워크 지원 ▲현지 VC 연계 투자 지원 ▲동남아시아에 진출한... ,"Wed, 17 Jul 2024 09:50:00 +0900"
7,"KB금융, 'KB스타터스 싱가포르' 12곳 선정...&quot;국가대표 'K-스타트업' 키울 것...",https://www.fetv.co.kr/news/article.html?no=170424,https://www.fetv.co.kr/news/article.html?no=170424,‘KB스타터스 싱가포르’로 선정된 기업은 싱가포르의 ‘KB 글로벌 <b>핀테크</b> 랩’을 통해 ▲싱가포르 내 업무공간 지원 ▲현지 AC육성 프로그램 제공 ▲기관 네트워크 지원 ▲현지 VC 연계 투자 지원 ▲동남아시아에... ,"Wed, 17 Jul 2024 09:48:00 +0900"
8,"KB금융그룹, 'KB스타터스 싱가포르' 12개사 선정",http://www.choicenews.co.kr/news/articleView.html?idxno=133042,http://www.choicenews.co.kr/news/articleView.html?idxno=133042,'KB스타터스 싱가포르'로 선정된 기업은 싱가포르의 'KB 글로벌 <b>핀테크</b> 랩'을 통해 ▲싱가포르 내 업무공간 지원 ▲현지 AC육성 프로그램 제공 ▲기관 네트워크 지원 ▲현지 VC 연계 투자 지원 ▲동남아시아에 진출한... ,"Wed, 17 Jul 2024 09:46:00 +0900"
9,"KB금융, 유니콘 목표 국가대표 'K-스타트업' 키운다",https://www.hankyung.com/article/202407178891i,https://n.news.naver.com/mnews/article/015/0005010536?sid=101,"‘KB스타터스 싱가포르’로 선정된 기업은 싱가포르의 ‘KB 글로벌 <b>핀테크</b> 랩’을 통해 ▲싱가포르 내 업무공간 지원, ▲현지 AC육성 프로그램 제공, ▲기관 네트워크 지원, ▲현지 VC 연계 투자 지원, ▲동남아시아에... ","Wed, 17 Jul 2024 09:46:00 +0900"
0,"KB금융, 글로벌 유니콘 기업을 향한 국가대표 'K-스타트업' 키운다",https://www.gukjenews.com/news/articleView.html?idxno=3045361,https://www.gukjenews.com/news/articleView.html?idxno=3045361,"'KB스타터스 싱가포르'로 선정된 기업은 싱가포르의 'KB 글로벌 <b>핀테크</b> 랩'을 통해 ▲싱가포르 내 업무공간 지원, ▲현지 AC육성 프로그램 제공, ▲기관 네트워크 지원, ▲현지 VC 연계 투자 지원, ▲동남아시아에 진출한... ","Wed, 17 Jul 2024 09:44:00 +0900"
1,"KB금융, '글로벌 유니콘 기업' 국내 대표 스타트업으로 키운다",https://www.pointdaily.co.kr/news/articleView.html?idxno=211015,https://www.pointdaily.co.kr/news/articleView.html?idxno=211015,KB스타터스 싱가포르로 선정된 기업은 싱가포르의 'KB 글로벌 <b>핀테크</b> 랩'을 통해 △싱가포르 내 업무공간 지원 △현지 AC육성 프로그램 제공 △기관 네트워크 지원 △현지 VC 연계 투자 지원 △동남아시아에 진출한... ,"Wed, 17 Jul 2024 09:42:00 +0900"
2,"KB금융, 국가대표 'K-스타트업' 키운다",https://www.nocutnews.co.kr/news/6179056?utm_source=naver&utm_medium=article&utm_campaign=20240717093648,https://n.news.naver.com/mnews/article/079/0003916888?sid=101,이들 스타트업은 싱가포르의 'KB 글로벌 <b>핀테크</b> 랩'을 통해 △싱가포르 내 업무공간 지원 △현지 AC육성 프로그램 제공 △기관 네트워크 지원 △현지 VC 연계 투자 지원 △동남아시아에 진출한 KB금융 계열사와의 협업... ,"Wed, 17 Jul 2024 09:37:00 +0900"
3,"KB금융, '글로벌 유니콘 기업' 향한 국가대표 'K-스타트업' 키운다",https://www.businessplus.kr/news/articleView.html?idxno=65219,https://www.businessplus.kr/news/articleView.html?idxno=65219,'KB스타터스 싱가포르'로 선정된 기업은 싱가포르의 'KB 글로벌 <b>핀테크</b> 랩'을 통해 △싱가포르 내 업무공간 지원 △현지 AC육성 프로그램 제공 △기관 네트워크 지원 △현지 VC 연계 투자 지원 △동남아시아에 진출한... ,"Wed, 17 Jul 2024 09:36:00 +0900"
4,"KB금융, '글로벌 유니콘 기업' 향한 국가대표 'K-스타트업' 키운다",https://www.cstimes.com/news/articleView.html?idxno=602074,https://www.cstimes.com/news/articleView.html?idxno=602074,'KB스타터스 싱가포르'로 선정된 기업은 싱가포르의 'KB 글로벌 <b>핀테크</b> 랩'을 통해 △싱가포르 내 업무공간 지원 △현지 AC육성 프로그램 제공 △기관 네트워크 지원 △현지 VC 연계 투자 지원 △동남아시아에 진출한... ,"Wed, 17 Jul 2024 09:34:00 +0900"
5,"KB금융그룹, 'KB스타터스 싱가포르' 12개사 선정",https://www.newsclaim.co.kr/news/articleView.html?idxno=3033426,https://www.newsclaim.co.kr/news/articleView.html?idxno=3033426,'KB스타터스 싱가포르'로 선정된 기업은 싱가포르의 'KB 글로벌 <b>핀테크</b> 랩'을 통해 ▲싱가포르 내 업무공간 지원 ▲현지 AC육성 프로그램 제공 ▲기관 네트워크 지원 ▲현지 VC 연계 투자 지원 ▲동남아시아에 진출한... ,"Wed, 17 Jul 2024 09:34:00 +0900"
6,금융결제원 '지급결제 A to Z' 개정판 발간,http://www.edaily.co.kr/news/newspath.asp?newsid=01853206638955504,https://n.news.naver.com/mnews/article/018/0005791851?sid=101,지급결제 A to Z 개정판은 지급결제업무를 수행하고 있는 금융회사 및 <b>핀테크</b> 종사자와 지급결제제도를 연구하고 있는 대학 및 연구기관 연구자 모두에게 유용한 자료로 활용될 것으로 기대된다. 박종석 원장은 “이번... ,"Wed, 17 Jul 2024 09:09:00 +0900"
7,[기자수첩]'보험 비교·추천 서비스' 성공하려면,https://www.viva100.com/main/view.php?key=20240717010004982,https://www.viva100.com/main/view.php?key=20240717010004982,"올해부터 당국이 보험·<b>핀테크</b>업계와 손잡고 새로 추진하고 있는 ‘보험 비교·추천 서비스’도 아쉽기는 마찬가지다. 네이버페이·카카오페이·토스 등 ‘<b>핀테크</b> 공룡’의 플랫폼으로 자리를 옮겼지만, 역시 소비자들의... ","Wed, 17 Jul 2024 09:06:00 +0900"
8,"업비트, 청년들과 함께 건강한 투자 생태계 조성한다",https://idsn.co.kr/news/view/1065571355368404,https://idsn.co.kr/news/view/1065571355368404,"이에 블록체인 및 <b>핀테크</b> 기업 두나무는 미래세대의 올바른 육성에 대한 중요성을 절감, ESG 경영 키워드 중 하나로 ‘청년’을 설정하고 다양한 ESG 활동을 전개해 나가고 있다고 밝혔다. 그중 두나무의 가상자산 거래소... ","Wed, 17 Jul 2024 09:04:00 +0900"
9,"[더벨][Company Watch]양재석 회장, 컴포즈커피 매각후 찾은 투자처 '코스닥'",https://www.thebell.co.kr/free/content/ArticleView.asp?key=202407111045517720109621,https://www.thebell.co.kr/free/content/ArticleView.asp?key=202407111045517720109621,위허브 관계자는 &quot;금융위원회 산하 <b>핀테크</b>지원센터가 위허브의 결제 플랫폼 사업 확장을 위한 해외법인 설립에 자금을 지원했다&quot;면서 &quot;양 회장 역시 위허브의 해외 사업 확장성을 보고 투자한 것으로 알고 있다&quot;고... ,"Wed, 17 Jul 2024 08:58:00 +0900"
0,김주현 금융위원장 &quot;CEO·이사회 금융보안 책임 강화&quot;,https://www.newsis.com/view/NISX20240717_0002814070,https://n.news.naver.com/mnews/article/003/0012670683?sid=101,"세미나는 금융보안원 주최로 개최됐으며, 금융사·유관기관·<b>핀테크</b>기업 대표 및 관계자 등 총 135명이 참석했다. 김 위원장은 &quot;금융보안의 패러다임을 자율적이고 능동적인 보안의 형태로 전환해야 한다&quot;며 &quot;일률적 보안... ","Wed, 17 Jul 2024 08:52:00 +0900"
1,"핑거, 중소기업 ERP '파로스' 세금 신고 기능 탑재",https://www.newsis.com/view/NISX20240717_0002814015,https://n.news.naver.com/mnews/article/003/0012670654?sid=101,<b>핀테크</b> 전문기업 핑거는 중소기업용 ERP(전사적자원관리) 서비스 '파로스'에 세무 업무를 간편하게 처리할 수 있도록 부가세·원천세 신고 기능을 추가해 사용자의 업무 편의를 개선했다고 17일 밝혔다. 회사 측에 따르면... ,"Wed, 17 Jul 2024 08:43:00 +0900"
2,[Who Is ?] 장영근 카카오페이손해보험 대표이사,https://www.businesspost.co.kr/BP?command=article_view&num=359152,https://www.businesspost.co.kr/BP?command=article_view&num=359152,"이를 위해 카카오페이손해보험은 2024년 4월11일 해외여행 플랫폼인 인터파크트리플과 여행산업 <b>핀테크</b>... &quot; (2024/04/11, 인터파크트리플과 여행산업 <b>핀테크</b> 서비스를 고도화하기 위한 전략적 업무제휴를 맺으면서)... ","Wed, 17 Jul 2024 08:40:00 +0900"
3,"[토큰포스트 브리핑] 분석 &quot;마운트곡스 상환, BTC 강세장에 영향 없어&quot; 外",https://www.tokenpost.kr/article-187306,https://www.tokenpost.kr/article-187306,스테이블코인 결제 플랫폼 PEXX $450만 시드투자 유치 체인와이어에 따르면 스테이블코인-법정화폐 결제 플랫폼을 개발하는 <b>핀테크</b> 스타트업 PEXX가 450만 달러 시드 투자를 유치했다고 밝혔다. TNB 아우라 주도로... ,"Wed, 17 Jul 2024 08:40:00 +0900"
4,"김주현 금융위원장 &quot;원칙 중심 금융 보안체계 정비, 위협에 대응할 것&quot;",https://www.etoday.co.kr/news/view/2380847,https://www.etoday.co.kr/news/view/2380847,"세미나에는 금융회사와 관계기관, <b>핀테크</b>기업 대표 및 관계자 등 총 135명이 참석했다. 김 위원장은 “디지털 금융서비스의 질적·양적 성장으로 인해 디지털은 금융과 불가분의 관계이자 금융회사 생존의 필수전략으로... ","Wed, 17 Jul 2024 08:00:00 +0900"
5,[NW리포트]함영주 회장이 '콕' 찍은 STO…은행들 신사업 격전지로 부상,https://www.newsway.co.kr/news/view?ud=2024071617021864310,https://www.newsway.co.kr/news/view?ud=2024071617021864310,함영주 하나금융지주 회장은 지난 11일 한국경제인협회 하계 포럼에 참석해 &quot;STO 영역에서 사업 기회 여부 관련 고민을 넘어 진지하게 준비하고 있다&quot;며 &quot;<b>핀테크</b>·빅테크 투자는 규제도 있지만 기회 요인도 있어 반드시... ,"Wed, 17 Jul 2024 07:32:00 +0900"
6,"iM뱅크, 집중호우 피해 고객 카드대금 청구 유예 실시 外",https://www.psnews.co.kr/news/articleView.html?idxno=2061021,https://www.psnews.co.kr/news/articleView.html?idxno=2061021,"DGB금융그룹 <b>핀테크</b> 계열사인 뉴지스탁의 문경록 대표가 지난 12일부터 14일까지 성균관대학교에서 개최된... [사진=DGB금융그룹] 뉴지스탁 문경록 대표, 'SERI 국제 컨퍼런스' 강연 나서 DGB금융그룹 <b>핀테크</b> 계열사인... ","Wed, 17 Jul 2024 07:18:00 +0900"
7,"[단독] 신한카드, 카드사 중 최초로 예금 비교·추천서비스 하반기 출시",http://www.consumernews.co.kr/news/articleView.html?idxno=710420,http://www.consumernews.co.kr/news/articleView.html?idxno=710420,"한편 예금 비교·추천서비스는 카드사, <b>핀테크</b>사 등 25개사가 혁신금융서비스로 지정받았지만 서비스를 출시한 곳은 신한은행, 네이버파이낸셜, 카카오페이 뿐이다. 서비스를 이미 출시한 곳들도 제휴사 확보가 지지부진해... ","Wed, 17 Jul 2024 07:10:00 +0900"
